response_id,university,question_type,true_label,predicted_label
R_3gzuFqvMPtSm8xk,"UCSB: University of California, Santa Barbara",Q4B,1,1
R_2QxRnklX5WLnAEq,"UCSB: University of California, Santa Barbara",Q4A,1,1
R_2QxRnklX5WLnAEq,"UCSB: University of California, Santa Barbara",Q4B,0,0
R_8ea3rDvZlLiV1iv,"UCSB: University of California, Santa Barbara",Q2A,0,1
R_1pri0eEZf4jzrtT,"UCSB: University of California, Santa Barbara",Q4A,2,1
R_5EouuVHfMMwroi9,"UCSB: University of California, Santa Barbara",Q4A,0,0
R_1rrbuCc0p27Ybn6,"UCSB: University of California, Santa Barbara",Q2B,1,1
R_1466b5heZZWS8ri,"UCSB: University of California, Santa Barbara",Q2B,0,1
R_1466b5heZZWS8ri,"UCSB: University of California, Santa Barbara",Q4A,2,1
R_6BU9RvFlJ3gT2Ap,"UCSB: University of California, Santa Barbara",Q2B,1,1
R_1PhsuL45l9msBKp,"UCSB: University of California, Santa Barbara",Q2B,1,1
R_3gV1BTPcYY9p98B,"UCSB: University of California, Santa Barbara",Q2B,1,1
R_3Jz0hVYW4XFAQvr,"UCSB: University of California, Santa Barbara",Q2B,0,1
R_3Rs1sEgYAuqieVH,"UCSB: University of California, Santa Barbara",Q4A,0,0
R_3x8bMSMzsDexwat,"UCSB: University of California, Santa Barbara",Q2A,2,2
R_3BiaAM6nNLqfIZ3,"UCSB: University of California, Santa Barbara",Q4B,1,1
R_5jN6wSTbzlzLCY9,"UCSB: University of California, Santa Barbara",Q2A,2,2
R_2MGAPCwrF7YgnIf,"UCSB: University of California, Santa Barbara",Q4B,0,0
R_7k3CkuEKPjfQ7rH,"UCSB: University of California, Santa Barbara",Q2A,0,0
R_6EmdJZlpWwbwXm9,"UCSB: University of California, Santa Barbara",Q4A,2,2
R_7pVjIcaxoHlNrVW,"UCSB: University of California, Santa Barbara",Q2B,1,1
R_3nVGzcfZZhKIklo,"UCSB: University of California, Santa Barbara",Q2A,0,0
R_2ODemrPFPUn3zN8,"UCSB: University of California, Santa Barbara",Q4A,1,1
R_2yOJVSXEK46ETLz,"UCSB: University of California, Santa Barbara",Q2B,1,1
R_8z8sfEHvlvjp5oo,"UCSB: University of California, Santa Barbara",Q2B,0,0
R_2qgGFz3ui1oGOzD,"UCSB: University of California, Santa Barbara",Q2A,0,0
R_5eRJHR5lIaBuTa1,"UCSB: University of California, Santa Barbara",Q4A,0,0
R_6aJ54H3ea9m0EPe,"UCSB: University of California, Santa Barbara",Q4A,2,2
R_64j0DWg4SsRMt57,"UCSB: University of California, Santa Barbara",Q2A,0,0
R_7sUdZGheo18r01r,"UCSB: University of California, Santa Barbara",Q4A,2,2
R_1Pe09zBke6zDhKY,"UCSB: University of California, Santa Barbara",Q4B,1,1
R_7xRGeHEC6vicp7b,"UCSB: University of California, Santa Barbara",Q2A,0,0
R_3civUlWmy2JH4mE,"UCSB: University of California, Santa Barbara",Q2B,0,0
R_3civUlWmy2JH4mE,"UCSB: University of California, Santa Barbara",Q4B,0,0
R_1MMaspgtptvDuxP,"UCSB: University of California, Santa Barbara",Q4A,1,1
R_1iVm32NHlgLDQoE,"UCSB: University of California, Santa Barbara",Q4A,0,0
R_5p8cQvm82bYLJTj,"UCSB: University of California, Santa Barbara",Q2B,2,1
R_1bhGPwiwFrnFEbL,"UCSB: University of California, Santa Barbara",Q2A,0,0
R_6rPayWmi9tYAPrt,"UCSB: University of California, Santa Barbara",Q4A,1,1
R_5U3BtRIwXPIzC0r,"UCSB: University of California, Santa Barbara",Q4A,1,1
R_7xRYsPdUxM4W0mP,"UCSB: University of California, Santa Barbara",Q2B,0,0
R_3YX4e4XpzwNbVY5,"UCSB: University of California, Santa Barbara",Q4B,2,2
R_7axGnmOoAYFLHhn,"UCSB: University of California, Santa Barbara",Q2B,1,1
R_6n70a2VWZncitTH,"UCSB: University of California, Santa Barbara",Q4B,1,1
R_7CHnmb2vXSMu8TJ,"UCSB: University of California, Santa Barbara",Q2A,0,0
R_3e3kxrUVfE1NXJW,"UCSB: University of California, Santa Barbara",Q2B,1,2
R_5WHlUMBOAylCuFP,"UCSB: University of California, Santa Barbara",Q4A,0,0
R_3iVGl19sNBwmAZP,"UCSB: University of California, Santa Barbara",Q4B,1,1
R_5njwQNZezfgYVgF,"UCSB: University of California, Santa Barbara",Q2B,1,1
R_3V2Z3Pj0pKYs7lx,"UCSB: University of California, Santa Barbara",Q4A,1,1
R_3V2Z3Pj0pKYs7lx,"UCSB: University of California, Santa Barbara",Q4B,1,1
R_7HXpXBdNc1RdZ5N,"UCSB: University of California, Santa Barbara",Q4B,1,1
R_7OuHCpSSFtoLxjv,"UCSB: University of California, Santa Barbara",Q4B,2,2
R_3DpfTK6cEqVYvXH,"UCSB: University of California, Santa Barbara",Q2B,1,1
R_6ertJznHCY6pJ8g,"UCSB: University of California, Santa Barbara",Q2B,1,1
R_500ihTD4bOTrNP1,"UCSB: University of California, Santa Barbara",Q4A,2,1
R_3hsYmj0lO4HtkIo,"UCSB: University of California, Santa Barbara",Q4A,1,1
R_5FQZdY4gchFV8mj,"UCSB: University of California, Santa Barbara",Q4B,0,0
R_1bITjjQJK1suJzQ,"UCSB: University of California, Santa Barbara",Q2B,0,1
R_3d6ORReeVE0TEZZ,"UCSB: University of California, Santa Barbara",Q2B,0,0
R_3mPmhhX4I3QC0XF,"UCSB: University of California, Santa Barbara",Q2A,1,0
R_3J517AUl8Fut7l7,"UCSB: University of California, Santa Barbara",Q4A,2,2
R_5Zuod7Ye1MDM2hX,"UCSB: University of California, Santa Barbara",Q2B,0,0
R_3mdUmH9WvojGTq0,"UCSB: University of California, Santa Barbara",Q2B,1,1
R_3rlzqYCRg7J7WD4,"UCSB: University of California, Santa Barbara",Q2A,0,0
R_1Pi60XgL2aep3YB,"UCSB: University of California, Santa Barbara",Q2B,2,1
R_1Pi60XgL2aep3YB,"UCSB: University of California, Santa Barbara",Q4B,1,1
R_6YNv7b3t2kIAhd7,"UCSB: University of California, Santa Barbara",Q4B,2,2
R_50vokjKiD3v84eH,"UCSB: University of California, Santa Barbara",Q2B,2,2
R_6whpXY8HwvW8jML,"UCSB: University of California, Santa Barbara",Q4B,0,0
R_3rLCbJXt7Pg6IxP,ISU: Iowa State University,Q2,2,2
R_1ZHjHFcOrpVBUrv,ISU: Iowa State University,Q2,2,2
R_6jRbqE4RcjNJYEF,ISU: Iowa State University,Q2,2,2
R_3NJMRFguujj1lyt,ISU: Iowa State University,Q2,2,2
R_1KDCsYZvNY1cwTP,ISU: Iowa State University,Q2,2,2
R_1ZFs0BtIFA9Lazn,ISU: Iowa State University,Q2,1,1
R_5X7o59ZK5us4KdB,ISU: Iowa State University,Q2,2,2
R_573c2iDAjQV5op5,ISU: Iowa State University,Q2,1,1
R_7Byg2BfOtZYzKih,ISU: Iowa State University,Q2,0,1
R_3iO0O1Lcm08ds4z,ISU: Iowa State University,Q2,2,1
R_5mec66cETLHHsHh,ISU: Iowa State University,Q2,0,0
R_7apoIuGgZuowl0Z,ISU: Iowa State University,Q2,1,1
R_3pJzUZzaOlP2fsL,ISU: Iowa State University,Q2,2,2
R_6Fw6f58Gpn1lQZP,ISU: Iowa State University,Q2,0,1
R_3BSe0ulBpFjZ1po,ISU: Iowa State University,Q2,1,1
R_7oF0oX79a1PM2Lc,ISU: Iowa State University,Q2,2,2
R_3i9d2oZATODDUXV,ISU: Iowa State University,Q2,2,1
R_5KLnpbk3JnlkUgN,ISU: Iowa State University,Q2,0,1
R_5imR3ULui4Wn8S7,ISU: Iowa State University,Q2,1,1
R_57iI2g5stUZcvXb,ISU: Iowa State University,Q2,1,1
R_39SmPbrvCwocVHj,ISU: Iowa State University,Q2,1,1
R_3hXpsn1SVq7Tu4A,ISU: Iowa State University,Q2,0,0
R_2uJp8s0suOh0C9K,ISU: Iowa State University,Q2,2,2
R_3gU3LnVEye65RTK,ISU: Iowa State University,Q2,2,2
R_2kFDzTnHxamOmqL,ISU: Iowa State University,Q2,0,0
R_3CHNkKWEZzgCXVn,ISU: Iowa State University,Q2,2,2
R_2sjliPQrbxU3muw,ISU: Iowa State University,Q2,0,0
R_10nde8O1tPP4BTH,ISU: Iowa State University,Q2,0,0
R_2lNafGAhE6jQOuB,ISU: Iowa State University,Q2,0,1
R_1fuQKaWZYO0Z619,ISU: Iowa State University,Q2,2,2
R_1LgT7e6v6LNDgAX,ISU: Iowa State University,Q2,0,1
R_7AMXIqeXDtxQBjm,ISU: Iowa State University,Q2,0,0
R_1cBSuJ7h0UZJulb,ISU: Iowa State University,Q2,2,2
R_5clhMIPMwgKPWOR,ISU: Iowa State University,Q2,0,1
R_7I0Lqm36pVMzixL,ISU: Iowa State University,Q2,1,2
R_1Ooz3zPDlEQ8KJf,ISU: Iowa State University,Q2,2,2
R_6fBP6vMz2oz1NeN,ISU: Iowa State University,Q2,2,2
R_9hsVDmYWaKNSaxY,UoA: University of Auckland (NZ),Q2A,1,1
R_9hsVDmYWaKNSaxY,UoA: University of Auckland (NZ),Q2B,0,0
R_9UilHWUwLNI1JLs,Other university:,Q2A,1,0
R_97xPMyvGG40C64l,UoA: University of Auckland (NZ),Q2A,0,0
R_4feCaVt4S0Ovtip,UoA: University of Auckland (NZ),Q4A,0,0
R_4JP4343x7XH07kd,UoA: University of Auckland (NZ),Q2B,1,1
R_3PAjDSRX5b2tF5V,UoA: University of Auckland (NZ),Q4A,0,0
R_9f7tf3nB9sjrNFM,UoA: University of Auckland (NZ),Q2A,2,2
R_9l3BMqdP7afDRRL,UoA: University of Auckland (NZ),Q4B,0,0
R_4CdN1BzwScgoOTT,UoA: University of Auckland (NZ),Q4A,0,0
R_4nuD0OK8LmuVf1x,UoA: University of Auckland (NZ),Q2B,0,0
R_9ib9jCs4seAD1bo,UoA: University of Auckland (NZ),Q2A,2,2
R_9JJVtLlBafeMIhQ,UoA: University of Auckland (NZ),Q4B,0,0
R_9Y3UcrzCXjDcHON,UoA: University of Auckland (NZ),Q4A,0,0
R_4fjuOp4oe1teyxa,UoA: University of Auckland (NZ),Q2B,2,2
R_9OHMSMVsuZwe5xf,UoA: University of Auckland (NZ),Q4B,1,1
R_9KfymEQOjFar24F,UoA: University of Auckland (NZ),Q2A,2,2
R_9KfymEQOjFar24F,UoA: University of Auckland (NZ),Q4B,1,1
R_9DbzVCLTr3qpxIm,UoA: University of Auckland (NZ),Q2B,1,2
R_9DbzVCLTr3qpxIm,UoA: University of Auckland (NZ),Q4B,1,1
R_40wOWjKFD3m95bX,UoA: University of Auckland (NZ),Q4B,2,2
R_2QWc9NAW7oFCGuU,ISU: Iowa State University,Q4,1,0
R_5UXhXxAxWAaXHPU,ISU: Iowa State University,Q4,0,0
R_8M03WK8O5N2bGvO,ISU: Iowa State University,Q4,2,2
R_1OEBQMiIVaTZVS1,ISU: Iowa State University,Q4,1,0
R_2PBp4pSqIwQNgJb,ISU: Iowa State University,Q4,0,0
R_5TXmCk7X8OPXX95,ISU: Iowa State University,Q4,0,1
R_348VW0b34Y6Ill3,ISU: Iowa State University,Q4,0,1
R_5fLv9hGiswy4e1b,ISU: Iowa State University,Q4,2,2
R_7Ic1x1CrYwQpg3E,ISU: Iowa State University,Q4,0,0
R_2MTUFrYLmYO2wil,ISU: Iowa State University,Q4,0,0
R_754Czn0pLKndBe1,ISU: Iowa State University,Q4,0,1
R_1cBV0Go9NBEqJwZ,ISU: Iowa State University,Q4,0,1
R_196NE4pLZquAF0C,ISU: Iowa State University,Q4,0,0
R_2olyiRAHYw4BLtD,ISU: Iowa State University,Q4,0,1
R_3BbTeOvxTW0gTdB,ISU: Iowa State University,Q4,0,0
R_2obVlW17yKx2DOP,ISU: Iowa State University,Q4,0,1
R_22QzHRefe37prZR,ISU: Iowa State University,Q4,0,0
R_8QYsC4s7hpcHIX0,ISU: Iowa State University,Q4,0,0
R_3I4YxBDpYkJNuqi,ISU: Iowa State University,Q2,1,1
R_2dt2t3GnwbClLrh,ISU: Iowa State University,Q2,0,0
R_OBBZA7jZKgQ66hX,ISU: Iowa State University,Q2,2,2
R_ZEw6vlxDe2dtYRj,ISU: Iowa State University,Q2,1,1
R_12nky6SiWcX4Mfb,ISU: Iowa State University,Q2,0,0
R_1DTFOpFP1TxYpLD,ISU: Iowa State University,Q2,1,1
R_3kjheRm8d1mItly,ISU: Iowa State University,Q2,0,0
R_3Krsszm1w8bk8mH,ISU: Iowa State University,Q2,2,2
R_eVgl5FQb9CAP2o1,ISU: Iowa State University,Q2,2,2
R_3mZ284jKaJindVT,ISU: Iowa State University,Q2,0,1
R_5RpF4kDY6ME3jup,MSU: Michigan State University,Q1,0,0
R_6UaWasGWSBZXRg5,MSU: Michigan State University,Q1,0,0
R_52J1HsqE16PnJwB,MSU: Michigan State University,Q1,1,0
R_1QiklPstHtvOTdx,MSU: Michigan State University,Q1,1,0
R_7IgbMYfQZOCKdyl,MSU: Michigan State University,Q1,0,0
R_7tyCovw8WaUUFXZ,MSU: Michigan State University,Q1,1,0
R_6Fx1UniCpxTuoVj,MSU: Michigan State University,Q1,0,0
R_6Fl9pqWNjuaPiAn,MSU: Michigan State University,Q1,1,1
R_61yoJx7BTdvynyQ,MSU: Michigan State University,Q1,0,0
R_5OxfMrRRo6PXVzr,MSU: Michigan State University,Q1,0,0
R_5U2qlIc9gAXjol3,MSU: Michigan State University,Q1,0,0
R_5Dv6fZ6dKbEHYUJ,MSU: Michigan State University,Q1,0,1
R_6LHWqlLn1Useh88,MSU: Michigan State University,Q1,1,1
R_3j7k9I5RWrEjySf,MSU: Michigan State University,Q1,2,1
R_3nOkFI4rjyMdsLD,MSU: Michigan State University,Q1,1,0
R_1dtTwpsCxNOzXql,MSU: Michigan State University,Q1,1,0
R_3rwjyzR2AvqLCiN,MSU: Michigan State University,Q1,0,0
R_7aqyre6mlrzg5Kh,MSU: Michigan State University,Q1,1,1
R_1VXEkHL1RVuhWrD,MSU: Michigan State University,Q1,0,0
R_3KlqQ3EGq39EBHz,MSU: Michigan State University,Q1,1,1
R_73rLx91xZUIFVTz,MSU: Michigan State University,Q1,0,0
R_70V2Pzetn7lF2tg,MSU: Michigan State University,Q1,0,0
R_7qevvByQ4pLCzWR,MSU: Michigan State University,Q1,1,1
R_707xblrFz0vZ4mR,Other university:,Q1,1,0
R_74GFZqF2FacExQs,MSU: Michigan State University,Q1,1,0
R_7iQn2mXImWxdxF3,MSU: Michigan State University,Q1,1,1
R_5PTZ5o1k3rvyvFu,MSU: Michigan State University,Q1,2,2
R_6tDyls7IrK5OENe,MSU: Michigan State University,Q1,1,0
R_7Byvi6YEEKsT7QL,MSU: Michigan State University,Q1,0,0
R_7QSkjP534haUClZ,MSU: Michigan State University,Q1,1,0
R_5DZJgp4fDddw0Qz,MSU: Michigan State University,Q1,0,0
R_1O8E907s9ENxlnC,MSU: Michigan State University,Q1,0,1
R_19VSWuptBsiFdGp,MSU: Michigan State University,Q1,0,1
R_6FfHaVrmwvwAmSX,MSU: Michigan State University,Q1,0,0
R_6fMFRI41sDb4CvH,MSU: Michigan State University,Q1,1,0
R_5qjpdTUGs4qTzIs,MSU: Michigan State University,Q1,0,0
R_5sFhqvitxJL3vcR,MSU: Michigan State University,Q1,0,1
R_78UqFZVqLqmP2uA,MSU: Michigan State University,Q1,1,0
R_7hSCtYnkZW6RLp4,MSU: Michigan State University,Q1,1,0
R_37Qc4yVIUs16UFm,MSU: Michigan State University,Q1,2,2
R_7dj1SKKoygEPueN,MSU: Michigan State University,Q1,0,1
R_1PGANlWRViITzep,MSU: Michigan State University,Q1,0,1
R_51jgQAJvcEYwpMp,MSU: Michigan State University,Q1,1,1
R_7gqTHLR5uIUEAdr,MSU: Michigan State University,Q1,1,2
R_5rDCPh3zwx2QiyJ,MSU: Michigan State University,Q1,0,1
R_5Pe4QUKd1dwEAlb,MSU: Michigan State University,Q1,1,0
R_507c8zs9u3wfVDj,MSU: Michigan State University,Q1,1,1
R_1Z9znO69J7HZiYp,MSU: Michigan State University,Q1,1,1
R_7PBl1EdCB2VLIX9,MSU: Michigan State University,Q1,0,0
R_3f2QlXxCvTFmYfI,MSU: Michigan State University,Q1,2,1
R_7rp5vugN1C4HnyU,MSU: Michigan State University,Q1,1,1
R_7TZsAZney3uUxDT,MSU: Michigan State University,Q1,1,1
R_3m2yYhzcRhiROtw,MSU: Michigan State University,Q1,2,2
R_1eavcgiclzKVQIx,MSU: Michigan State University,Q1,1,0
R_5g1VnP7CVKZ20KG,MSU: Michigan State University,Q1,1,0
R_55NI5Q6j0QJ30Tx,MSU: Michigan State University,Q1,1,0
R_5VOdUSiq7PyX7My,MSU: Michigan State University,Q1,2,2
R_1WIsf65qQiKMCCC,MSU: Michigan State University,Q1,1,0
R_7NNSNb6y3yRnOZi,MSU: Michigan State University,Q1,0,1
R_7iqBPXgMIwh8yRL,MSU: Michigan State University,Q1,0,0
R_3mEhlWgSl7WE5ec,MSU: Michigan State University,Q1,1,0
R_5uCi6clGfp0GiVo,MSU: Michigan State University,Q1,0,0
R_5KxwCHGfCQRnR7q,MSU: Michigan State University,Q1,1,1
R_57NYDey9rIq8C7D,MSU: Michigan State University,Q1,0,0
R_3rp6PKhzOSxTB8U,MSU: Michigan State University,Q1,0,0
R_7G5Xf9Sn1tBwVpL,MSU: Michigan State University,Q1,1,0
R_3DTBwWvGVRJlBwE,MSU: Michigan State University,Q1,2,2
R_7m4Pf1ESibtKQbo,MSU: Michigan State University,Q1,2,2
R_3br2mxdYVtQnQQ1,ISU: Iowa State University,Q1,1,0
R_7uqhnFnIdkc1xU5,MSU: Michigan State University,Q1,1,1
R_78TzHk8Xi8K5MCk,MSU: Michigan State University,Q1,1,1
R_7ASjVFq4jxYYbxT,MSU: Michigan State University,Q1,0,0
R_5rSCBEWJ8LjFWiS,MSU: Michigan State University,Q1,1,0
R_77eS0Wvuj5Stnvg,MSU: Michigan State University,Q1,0,0
R_5dSyKcVdhAup9uW,MSU: Michigan State University,Q1,1,1
R_7YbNio5et6vy8LE,MSU: Michigan State University,Q1,2,2
R_71yITnx8zwjR49b,MSU: Michigan State University,Q1,2,2
R_3u4oqNbdqDVfqVz,MSU: Michigan State University,Q1,1,0
R_1zvDROvRCvruCTf,MSU: Michigan State University,Q1,0,0
R_3C0VyCQuRy20NrE,,Q1,1,1
R_5EH38a3zOd2nllH,,Q1,0,1
R_6DCgDPTWV7pfaZH,,Q1,2,1
R_1TyO4CCJZltygPk,,Q1,0,1
R_7WOShCcEUThvFsA,,Q1,0,0
R_6omGyoB4k3YWbfP,MSU: Michigan State University,Q1,1,1
R_6BVDHsAmYSbX9lb,,Q1,0,0
R_1CHgidjcglGFCvU,,Q1,0,0
R_7sXpqjK1740xKtr,MSU: Michigan State University,Q1,0,0
R_7W7crPoqKqhI5PP,,Q1,0,0
R_7MMg4baKKCJ6zMj,,Q1,2,1
R_1bQA6IVdjtmKj78,,Q1,1,0
R_3bV2DL1CNkh8AEG,MSU: Michigan State University,Q1,1,1
R_3PiuvuACAtV3hGB,MSU: Michigan State University,Q2,2,2
R_cTKf36AmlC1x6Rb,MSU: Michigan State University,Q2,2,2
R_2ZVxEfuChYnQyyW,MSU: Michigan State University,Q2,1,2
R_ALNOou4JUMqukFj,MSU: Michigan State University,Q2,0,1
R_2UfJjvkWt7HAuAb,MSU: Michigan State University,Q2,2,2
R_3jeetFSc4mmW7Fn,MSU: Michigan State University,Q2,1,2
R_YYPGfaOUaT7poEF,MSU: Michigan State University,Q2,2,2
R_3FJRXcYabVVCZQr,MSU: Michigan State University,Q2,2,2
R_5oistAcTnndh9Qt,MSU: Michigan State University,Q2,2,2
R_DvCVQ68GObP3Tqx,MSU: Michigan State University,Q2,0,0
R_3COalZWZZs9Ca88,MSU: Michigan State University,Q2,2,0
R_2c1HURSF86sFm0e,MSU: Michigan State University,Q2,1,2
R_1k1BAiZlBxQTUH3,MSU: Michigan State University,Q2,2,2
R_2ZD0TrUputmfeZD,MSU: Michigan State University,Q2,1,1
R_2EHoBpU7QZ0oEtr,MSU: Michigan State University,Q2,0,0
R_2PbfdH5ldnIOWZX,MSU: Michigan State University,Q2,2,2
R_xlzuehdtrEC4mM9,MSU: Michigan State University,Q2,1,2
R_dpCugTShhBXyNsR,MSU: Michigan State University,Q2,1,2
R_2aacXUTzGCaiItJ,MSU: Michigan State University,Q2,2,2
R_1nUb0DZupQMc5XH,MSU: Michigan State University,Q2,0,0
R_3I3pW1646Dvsnut,MSU: Michigan State University,Q2,2,2
R_3fW9eKNC8cBVNcZ,MSU: Michigan State University,Q2,2,2
R_2rj9wVPK7IUKNV7,MSU: Michigan State University,Q2,0,2
R_3ReeK0ewVpT9n76,MSU: Michigan State University,Q2,1,2
R_1pG3QhAOFQf59hv,MSU: Michigan State University,Q2,2,2
R_31TcKNUo4cGNL6F,MSU: Michigan State University,Q2,1,2
R_5zNh2edou4s39Qt,MSU: Michigan State University,Q2,2,2
R_1mlxriOVnOqpp1R,MSU: Michigan State University,Q2,1,2
R_1lxXI8axsyDCGru,MSU: Michigan State University,Q2,2,2
R_AO39veN5coMIIE1,MSU: Michigan State University,Q2,1,2
R_1kFSnbZK3Y5qucb,MSU: Michigan State University,Q2,2,2
R_2sYAuN0M2R1uEDh,MSU: Michigan State University,Q2,2,2
R_23epWqSrS93Mlno,MSU: Michigan State University,Q2,2,2
R_1F8j2aAflUjNfjD,MSU: Michigan State University,Q2,2,2
R_bKq34autjUV8lHP,MSU: Michigan State University,Q2,0,2
R_1DD96Fr8ojd44Vm,MSU: Michigan State University,Q2,0,0
R_2dYlbAk1ZxathfL,MSU: Michigan State University,Q2,2,2
R_2zI9hZPouOpoVu3,MSU: Michigan State University,Q2,1,1
R_1HdbFQNPJodO97z,MSU: Michigan State University,Q2,0,0
R_21n7GLpmYN8QUaU,MSU: Michigan State University,Q2,1,2
R_1MQl0WuRye8XXNT,MSU: Michigan State University,Q2,0,0
R_3qkBqUMEUyppZ7T,MSU: Michigan State University,Q2,0,0
R_88tf8f6ahEuofol,MSU: Michigan State University,Q2,1,1
R_0cdlCsngRRA8nmN,MSU: Michigan State University,Q2,1,2
R_3kAoIltu6FvbmYh,MSU: Michigan State University,Q2,2,2
R_2VegbW3ycYGFGGk,MSU: Michigan State University,Q2,1,0
R_0AnDFGS2ito6it3,MSU: Michigan State University,Q2,2,2
R_2ASyEruW6b5cjOm,MSU: Michigan State University,Q2,2,1
R_3j0QPc5J899e652,MSU: Michigan State University,Q2,1,2
R_2t9kemxtGyG1EAo,MSU: Michigan State University,Q2,2,2
R_2dWwlVa72nZ1Y00,MSU: Michigan State University,Q2,2,2
R_3n71nBVmyZqQgoP,MSU: Michigan State University,Q2,2,2
R_egnkNsCgOAMedA5,MSU: Michigan State University,Q2,2,2
R_2B563MSE5yCdmf7,MSU: Michigan State University,Q2,1,2
R_20O7URvtUpRlTQq,MSU: Michigan State University,Q2,2,2
R_brda0MjvKF0yDW9,MSU: Michigan State University,Q2,1,0
R_yxbZXhcKAPCvI7n,MSU: Michigan State University,Q2,2,2
R_Q6QdydjG8GEsB2h,MSU: Michigan State University,Q2,0,1
R_1BW69fOqIB0Oq6b,MSU: Michigan State University,Q2,2,2
R_0ob5ehCn0IMOeVb,MSU: Michigan State University,Q2,1,2
R_33g7qhZ2Snz01RT,MSU: Michigan State University,Q2,1,2
R_xf0j0tkedSBFoYh,MSU: Michigan State University,Q2,1,1
R_1jwAfApoJxQiwaJ,MSU: Michigan State University,Q2,2,2
R_3RxgnpBfiYCoTpg,MSU: Michigan State University,Q2,2,2
R_3O00ZlyL6IktOFx,MSU: Michigan State University,Q2,2,2
R_2VlRpcotpW1NJZJ,MSU: Michigan State University,Q2,2,2
R_2lBqLqsTP5R6s1j,MSU: Michigan State University,Q2,2,1
R_5VQ5mxRjHesjAlY,UF: University of Florida,Q3,1,1
R_7AEAFT5DaroseNX,UF: University of Florida,Q3,1,1
R_7efB6CMgGf7YZuy,UF: University of Florida,Q3,1,1
R_1VjVFuVv5VY7e8G,UF: University of Florida,Q3,1,0
R_5yqP0RU2FlbG2eC,UF: University of Florida,Q3,0,0
R_1fnWOenFmt4sXwB,UF: University of Florida,Q3,1,2
R_1CIez6d7fNguH5C,UF: University of Florida,Q3,0,0
R_7hxSMumzcFyLAvu,UF: University of Florida,Q3,1,1
R_6kFf3Kv0d9SCKKA,UF: University of Florida,Q3,1,1
R_7dszg6DpL18ur3M,UF: University of Florida,Q3,1,1
R_1v91hYGnUG4NBkJ,UF: University of Florida,Q3,1,1
R_5mkGuuw3McZZcWR,UF: University of Florida,Q3,1,1
R_62QsdQ9gNttnTJ0,UF: University of Florida,Q3,1,1
R_3pDxFNZ8pG1vAt5,UF: University of Florida,Q3,0,1
R_5fTexcIw7ma6yAJ,UF: University of Florida,Q3,0,1
R_3IoNyPA0mf5NkZJ,UF: University of Florida,Q3,1,1
R_7oSm32CpfKC8ceJ,UF: University of Florida,Q3,0,1
R_36FvL4nwQPK5wUF,UF: University of Florida,Q3,0,0
R_7AxZVTWzEFkBBLz,UF: University of Florida,Q3,1,1
R_3EESzPNIpH00KCp,UF: University of Florida,Q3,1,0
R_7ZJMTKPDLrPebon,UF: University of Florida,Q3,1,1
R_7PBauFPjMklvISZ,UF: University of Florida,Q3,1,1
R_5GxIrqjSDJ22mRP,UF: University of Florida,Q3,0,1
R_3eapFTt1wroHHdC,UF: University of Florida,Q3,1,1
R_1Ep0GiMWu8MP4Qb,UF: University of Florida,Q3,1,1
R_36LDVJGtaTGTIo9,UF: University of Florida,Q3,2,2
R_3ml9OTWgVOZoXAg,UF: University of Florida,Q3,0,0
R_6HphmXLe8c3bWzP,UF: University of Florida,Q3,1,2
R_6gAT36ecTdvlHpm,UF: University of Florida,Q3,1,1
R_60iAF27i8EEd2Pg,UF: University of Florida,Q3,1,0
R_7igs09p9Kpbsj1v,UF: University of Florida,Q3,1,1
R_6gOELpsk9x2ZCTL,UF: University of Florida,Q3,0,1
R_3ribPAWv5nlPqc5,UF: University of Florida,Q3,2,2
R_6R3A96Cb7GRH2qK,,Q3,1,1
R_1QJyAsiM0oMD4fn,UF: University of Florida,Q3,1,2
R_1wG3NYG6yZNWrod,UF: University of Florida,Q3,0,0
R_6X7dX0l6oGIXehg,UF: University of Florida,Q3,1,1
R_1qeEoTpPfcaY8tu,UF: University of Florida,Q3,1,2
R_5kLZBeMxsyPQRoL,UF: University of Florida,Q3,0,0
R_78TjnF4YE7JcFMW,UF: University of Florida,Q3,2,2
R_7siAH470ZIL8Xo3,UF: University of Florida,Q3,1,1
R_1wTgusu7e5hb2LW,UF: University of Florida,Q3,2,1
R_17llCpAQAyriZEv,UF: University of Florida,Q3,2,2
R_6fkwTWefvjgGrJA,UF: University of Florida,Q3,1,1
R_5rxadIhL2qtmMZH,UF: University of Florida,Q3,1,1
R_7GvqfzWVXNeF26R,UF: University of Florida,Q3,0,1
R_1jwbqIlVMBBiuiT,UF: University of Florida,Q3,1,2
R_6jTj9wbYCpZR5Zo,MSU: Michigan State University,Q2,1,0
R_3hcU4Fr9P3hozsd,MSU: Michigan State University,Q2,0,0
R_6CPwEMRZt7klQFa,MSU: Michigan State University,Q2,0,1
R_3kzxOx5mMXXEnSh,MSU: Michigan State University,Q2,0,0
R_3HpEEoHogMOz4fe,MSU: Michigan State University,Q2,2,2
R_3kb4mvrIMSYGcUe,MSU: Michigan State University,Q2,2,2
R_7fwm7a5tBKZgNsd,MSU: Michigan State University,Q2,2,1
R_5uVzI5hNZXyu3lm,MSU: Michigan State University,Q2,1,2
R_5CPEqLwCjsH4uK1,MSU: Michigan State University,Q2,0,0
R_6IbNKFJtDg9ZK0f,MSU: Michigan State University,Q2,2,2
R_7CJ4aUgW14GNpEu,MSU: Michigan State University,Q2,2,2
